,store_id,city,channel,gender_group,age_group,wkd_ind,product,customer,revenue,order,quant,unit_cost
6251,312,杭州,线下,Male,50-54,Weekday,当季新品,1,194.0,1,1,59
6252,658,深圳,线下,Female,30-34,Weekday,短裤,2,73.0,2,2,19
6253,616,成都,线下,Female,35-39,Weekend,裙子,2,298.0,2,2,59
6254,611,深圳,线下,Female,30-34,Weekend,当季新品,1,48.0,1,1,59
6255,420,广州,线上,Male,>=60,Weekday,T恤,1,59.0,1,1,49
6256,802,西安,线下,Female,<20,Weekend,裙子,1,199.0,1,1,59
6257,20,深圳,线下,Female,25-29,Weekend,T恤,1,79.0,1,1,49
6258,479,深圳,线下,Male,35-39,Weekday,T恤,1,99.0,1,1,49
6259,759,重庆,线下,Female,25-29,Weekend,T恤,1,79.0,1,1,49
6260,248,杭州,线下,Female,30-34,Weekend,袜子,1,79.0,1,4,9
6261,50,武汉,线上,Female,40-44,Weekday,T恤,2,198.0,2,2,49
6262,21,北京,线下,Female,20-24,Weekday,T恤,6,891.0,7,9,49
6263,575,杭州,线下,Male,40-44,Weekday,当季新品,1,79.0,1,1,59
6264,480,重庆,线下,Female,20-24,Weekday,短裤,1,40.0,1,1,19
6265,616,成都,线下,Female,20-24,Weekday,T恤,1,99.0,1,1,49
6266,315,武汉,线下,Male,>=60,Weekday,T恤,1,79.0,1,1,49
6267,430,成都,线下,Male,25-29,Weekday,T恤,4,396.0,4,4,49
6268,231,广州,线下,Male,20-24,Weekday,短裤,1,33.0,1,1,19
6269,32,武汉,线上,Female,25-29,Weekend,毛衣,1,398.0,1,2,99
6270,52,武汉,线上,Male,30-34,Weekend,袜子,1,19.0,1,1,9
6271,520,杭州,线下,Female,>=60,Weekday,运动,1,39.0,1,1,49
6272,142,上海,线下,Male,20-24,Weekend,T恤,2,198.0,2,2,49
6273,616,成都,线下,Female,35-39,Weekday,T恤,3,752.0,3,8,49
6274,207,上海,线上,Female,30-34,Weekend,T恤,4,843.0,4,5,49
6275,98,成都,线下,Female,55-59,Weekday,运动,2,298.0,2,2,49
6276,28,武汉,线上,Female,30-34,Weekday,袜子,1,59.0,1,1,9
6277,229,深圳,线下,Female,35-39,Weekday,裙子,1,79.0,1,1,59
6278,207,上海,线上,Female,20-24,Weekday,T恤,9,797.77,9,11,49
6279,137,西安,线上,Male,40-44,Weekday,T恤,1,59.0,1,1,49
6280,146,杭州,线下,Male,35-39,Weekday,T恤,1,99.0,1,1,49
6281,70,深圳,线下,Female,30-34,Weekday,牛仔裤,4,295.0,4,5,69
6282,91,武汉,线上,Female,45-49,Weekday,T恤,2,198.0,2,2,49
6283,70,深圳,线下,Male,25-29,Weekend,T恤,1,99.0,1,1,49
6284,399,广州,线下,Male,35-39,Weekday,袜子,2,86.0,2,4,9
6285,738,深圳,线下,Female,30-34,Weekend,T恤,1,99.0,1,1,49
6286,737,深圳,线下,Male,45-49,Weekend,当季新品,1,139.0,1,1,59
6287,335,上海,线下,Male,30-34,Weekend,运动,2,138.0,2,2,49
6288,758,杭州,线下,Female,25-29,Weekend,T恤,1,79.0,1,1,49
6289,738,深圳,线下,Female,25-29,Weekday,T恤,3,396.0,3,4,49
6290,649,杭州,线下,Female,35-39,Weekend,T恤,1,99.0,1,1,49
6291,796,深圳,线下,Male,>=60,Weekday,T恤,1,99.0,1,1,49
6292,369,广州,线下,Female,30-34,Weekday,T恤,2,117.0,2,3,49
6293,442,西安,线下,Female,35-39,Weekday,袜子,1,49.0,1,1,9
6294,208,重庆,线下,Female,30-34,Weekday,袜子,1,39.0,1,1,9
6295,182,广州,线上,Female,35-39,Weekend,短裤,1,79.0,1,2,19
6296,312,杭州,线下,Female,30-34,Weekday,T恤,2,198.0,2,2,49
6297,46,武汉,线下,Female,20-24,Weekday,袜子,1,39.0,1,2,9
6298,336,西安,线下,Female,35-39,Weekend,当季新品,1,290.0,2,2,59
6299,315,武汉,线下,Female,35-39,Weekend,运动,3,117.0,3,3,49
6300,182,广州,线上,Female,35-39,Weekday,裙子,1,149.0,1,1,59
6301,21,北京,线下,Female,50-54,Weekend,当季新品,1,117.0,1,3,59
6302,68,重庆,线上,Female,35-39,Weekday,T恤,1,79.0,1,1,49
6303,315,武汉,线下,Female,<20,Weekday,运动,2,78.0,2,2,49
6304,759,重庆,线下,Female,40-44,Weekend,T恤,1,79.0,1,1,49
6305,19,南京,线下,Male,<20,Weekday,当季新品,1,108.0,1,2,59
6306,256,武汉,线下,Female,25-29,Weekend,当季新品,1,149.0,1,1,59
6307,616,成都,线下,Female,25-29,Weekday,配件,19,1732.27,20,24,29
6308,70,深圳,线下,Female,35-39,Weekday,T恤,1,79.0,1,1,49
6309,32,武汉,线上,Male,25-29,Weekday,短裤,2,73.0,2,2,19
6310,148,深圳,线下,Female,35-39,Weekend,牛仔裤,1,59.0,1,1,69
6311,335,上海,线下,Female,45-49,Weekday,T恤,1,79.0,1,1,49
6312,142,上海,线下,Female,25-29,Weekday,T恤,1,79.0,1,1,49
6313,479,深圳,线下,Male,30-34,Weekday,运动,1,39.0,1,1,49
6314,231,广州,线下,Male,45-49,Weekday,T恤,1,99.0,1,1,49
6315,649,杭州,线下,Male,25-29,Weekday,袜子,1,20.0,1,1,9
6316,98,成都,线下,Female,45-49,Weekend,T恤,1,99.0,1,1,49
6317,669,重庆,线下,Male,45-49,Weekday,袜子,1,39.0,1,2,9
6318,520,杭州,线下,Female,35-39,Weekday,T恤,1,59.0,1,1,49
6319,182,广州,线上,Female,45-49,Weekday,T恤,2,198.0,2,2,49
6320,738,深圳,线下,Male,>=60,Weekend,配件,1,199.0,1,1,29
6321,229,深圳,线下,Female,20-24,Weekend,T恤,1,99.0,1,1,49
6322,46,武汉,线下,Female,35-39,Weekend,T恤,1,99.0,1,1,49
6323,519,杭州,线下,Female,25-29,Weekday,裙子,1,79.0,1,1,59
6324,315,武汉,线下,Male,20-24,Weekend,运动,1,33.0,1,1,49
6325,648,西安,线下,Female,25-29,Weekday,运动,1,66.0,1,2,49
6326,611,深圳,线下,Female,40-44,Weekday,袜子,1,39.0,1,2,9
6327,520,杭州,线下,Female,40-44,Weekend,T恤,1,39.0,1,1,49
6328,91,武汉,线上,Female,<20,Weekend,T恤,2,138.85,2,2,49
6329,142,上海,线下,Male,20-24,Weekend,配件,1,79.0,1,1,29
6330,480,重庆,线下,Male,>=60,Weekday,当季新品,1,99.0,1,1,59
6331,146,杭州,线下,Male,>=60,Weekday,当季新品,1,79.0,1,1,59
6332,648,西安,线下,Female,35-39,Weekend,T恤,1,59.0,1,1,49
6333,207,上海,线上,Female,20-24,Weekday,毛衣,1,99.0,1,1,99
6334,738,深圳,线下,Female,25-29,Weekday,牛仔裤,4,696.0,4,4,69
6335,649,杭州,线下,Male,<20,Weekend,T恤,3,297.0,3,3,49
6336,758,杭州,线下,Female,35-39,Weekday,牛仔裤,5,894.0,5,6,69
6337,648,西安,线下,Female,20-24,Weekend,T恤,1,99.0,1,1,49
6338,52,武汉,线上,Female,35-39,Weekday,短裤,1,39.0,1,1,19
6339,229,深圳,线下,Female,35-39,Weekday,袜子,1,49.0,1,1,9
6340,399,广州,线下,Male,30-34,Weekday,T恤,1,99.0,1,1,49
6341,611,深圳,线下,Female,35-39,Weekday,配件,2,395.0,3,5,29
6342,375,广州,线上,Female,35-39,Weekend,短裤,1,79.0,1,2,19
6343,480,重庆,线下,Female,30-34,Weekend,毛衣,4,846.0,4,4,99
6344,429,西安,线下,Female,20-24,Weekday,T恤,1,99.0,1,1,49
6345,325,上海,线下,Male,30-34,Weekday,T恤,1,78.0,1,2,49
6346,479,深圳,线下,Female,25-29,Weekday,T恤,2,138.0,2,2,49
6347,229,深圳,线下,Female,20-24,Weekday,T恤,1,79.0,1,1,49
6348,335,上海,线下,Female,25-29,Weekday,T恤,1,79.0,1,1,49
6349,135,上海,线下,Female,35-39,Weekend,当季新品,2,284.0,3,3,59
6350,315,武汉,线下,Female,20-24,Weekend,袜子,1,40.0,1,2,9
6351,19,南京,线下,Female,20-24,Weekday,T恤,2,237.0,2,3,49
6352,360,成都,线下,Male,25-29,Weekend,T恤,2,197.0,2,2,49
6353,21,北京,线下,Male,30-34,Weekend,T恤,8,632.0,8,8,49
6354,135,上海,线下,Female,20-24,Weekday,T恤,1,79.0,1,1,49
6355,325,上海,线下,Female,>=60,Weekend,短裤,1,40.0,1,1,19
6356,248,杭州,线下,Female,30-34,Weekend,T恤,1,79.0,1,1,49
6357,796,深圳,线下,Female,30-34,Weekend,T恤,1,99.0,1,1,49
6358,831,杭州,线下,Female,25-29,Weekday,T恤,1,79.0,1,1,49
6359,449,武汉,线下,Female,40-44,Weekend,T恤,2,198.0,2,2,49
6360,19,南京,线下,Female,45-49,Weekday,当季新品,1,54.0,1,1,59
6361,46,武汉,线下,Male,20-24,Weekend,T恤,1,99.0,1,1,49
6362,46,武汉,线下,Male,40-44,Weekday,T恤,1,99.0,1,1,49
6363,52,武汉,线上,Female,40-44,Weekday,短裤,1,40.0,1,1,19
6364,496,上海,线下,Female,30-34,Weekend,T恤,1,99.0,1,1,49
6365,137,西安,线上,Female,>=60,Weekday,T恤,1,199.0,1,1,49
6366,52,武汉,线上,Female,20-24,Weekend,运动,1,144.0,1,1,49
6367,182,广州,线上,Male,25-29,Weekend,当季新品,2,131.0,2,2,59
6368,280,深圳,线下,Female,25-29,Weekend,T恤,2,198.0,2,2,49
6369,802,西安,线下,Female,35-39,Weekday,T恤,2,398.0,2,2,49
6370,759,重庆,线下,Female,20-24,Weekday,袜子,1,55.29,1,1,9
6371,248,杭州,线下,Female,25-29,Weekday,毛衣,2,4975.0,2,25,99
6372,611,深圳,线下,Female,35-39,Weekday,T恤,1,149.0,1,1,49
6373,70,深圳,线下,Male,<20,Weekday,当季新品,1,79.0,1,1,59
6374,207,上海,线上,Female,20-24,Weekend,T恤,1,56.0,1,1,49
6375,70,深圳,线下,Female,55-59,Weekend,当季新品,1,780.0,1,10,59
6376,831,杭州,线下,Female,30-34,Weekend,配件,1,79.0,1,1,29
6377,255,杭州,线下,Female,35-39,Weekend,毛衣,2,398.0,2,2,99
6378,430,成都,线下,Female,25-29,Weekday,T恤,1,99.0,1,1,49
6379,336,西安,线下,Female,30-34,Weekday,T恤,3,257.0,3,3,49
6380,229,深圳,线下,Female,30-34,Weekday,牛仔裤,1,39.0,1,1,69
6381,168,武汉,线下,Female,35-39,Weekend,T恤,1,79.0,1,1,49
6382,46,武汉,线下,Female,50-54,Weekday,T恤,1,59.0,1,1,49
6383,168,武汉,线下,Male,30-34,Weekend,牛仔裤,1,59.0,1,1,69
6384,669,重庆,线下,Male,20-24,Weekend,毛衣,1,149.0,1,1,99
6385,369,广州,线下,Female,25-29,Weekend,配件,12,948.0,12,12,29
6386,831,杭州,线下,Female,25-29,Weekend,T恤,1,79.0,1,1,49
6387,70,深圳,线下,Female,45-49,Weekday,牛仔裤,1,149.0,1,1,69
6388,658,深圳,线下,Female,30-34,Weekend,运动,1,66.0,1,2,49
6389,182,广州,线上,Female,35-39,Weekend,配件,1,79.0,1,1,29
6390,207,上海,线上,Male,25-29,Weekday,当季新品,1,115.14,1,2,59
6391,575,杭州,线下,Female,35-39,Weekday,T恤,2,158.0,2,2,49
6392,142,上海,线下,Male,30-34,Weekend,袜子,1,54.0,1,2,9
6393,46,武汉,线下,Female,25-29,Weekday,T恤,5,235.0,5,5,49
6394,480,重庆,线下,Male,35-39,Weekend,短裤,1,33.0,1,1,19
6395,312,杭州,线下,Female,30-34,Weekend,袜子,1,79.0,1,1,9
6396,737,深圳,线下,Female,30-34,Weekday,运动,2,296.0,2,3,49
6397,255,杭州,线下,Female,30-34,Weekend,袜子,1,39.0,1,1,9
6398,19,南京,线下,Female,30-34,Weekday,袜子,2,88.0,2,2,9
6399,52,武汉,线上,Female,45-49,Weekend,运动,1,99.0,1,1,49
6400,207,上海,线上,Female,25-29,Weekday,袜子,1,77.45,1,1,9
6401,796,深圳,线下,Female,40-44,Weekday,配件,1,99.0,1,1,29
6402,182,广州,线上,Male,20-24,Weekend,T恤,1,79.0,1,1,49
6403,20,深圳,线下,Female,35-39,Weekday,当季新品,5,995.0,5,5,59
6404,437,重庆,线下,Female,50-54,Weekday,当季新品,1,199.0,1,1,59
6405,519,杭州,线下,Male,35-39,Weekend,当季新品,1,158.0,1,2,59
6406,207,上海,线上,Female,25-29,Weekend,袜子,1,79.0,1,1,9
6407,21,北京,线下,Female,25-29,Weekend,T恤,1,99.0,1,1,49
6408,430,成都,线下,Female,40-44,Weekday,T恤,1,79.0,1,1,49
6409,437,重庆,线下,Male,20-24,Weekday,T恤,1,79.0,1,1,49
6410,19,南京,线下,Female,20-24,Weekday,T恤,5,514.0,6,6,49
6411,70,深圳,线下,Female,45-49,Weekday,短裤,1,39.0,1,1,19
6412,399,广州,线下,Male,20-24,Weekday,T恤,1,99.0,1,1,49
6413,19,南京,线下,Female,25-29,Weekday,袜子,1,79.0,1,1,9
6414,449,武汉,线下,Male,25-29,Weekend,T恤,1,99.0,1,1,49
6415,137,西安,线上,Female,25-29,Weekend,T恤,2,398.0,2,2,49
6416,135,上海,线下,Female,30-34,Weekday,T恤,1,59.0,1,1,49
6417,248,杭州,线下,Male,40-44,Weekday,T恤,1,79.0,1,1,49
6418,50,武汉,线上,Male,40-44,Weekend,短裤,1,33.0,1,1,19
6419,98,成都,线下,Female,30-34,Weekday,T恤,5,272.14,5,6,49
6420,148,深圳,线下,Male,25-29,Weekday,短裤,3,158.0,3,4,19
6421,658,深圳,线下,Female,<20,Weekday,T恤,2,178.0,2,2,49
6422,479,深圳,线下,Female,20-24,Weekend,T恤,1,79.0,1,1,49
6423,831,杭州,线下,Female,25-29,Weekday,T恤,1,199.0,1,1,49
6424,442,西安,线下,Female,35-39,Weekday,裙子,1,39.0,1,1,59
6425,399,广州,线下,Male,>=60,Weekday,当季新品,1,199.0,1,1,59
6426,658,深圳,线下,Male,20-24,Weekday,配件,1,149.0,1,1,29
6427,312,杭州,线下,Female,35-39,Weekend,T恤,1,99.0,1,1,49
6428,68,重庆,线上,Female,30-34,Weekend,当季新品,5,318.0,5,5,59
6429,21,北京,线下,Female,55-59,Weekday,T恤,1,79.0,1,1,49
6430,437,重庆,线下,Male,45-49,Weekday,牛仔裤,1,149.0,1,1,69
6431,738,深圳,线下,Female,30-34,Weekend,T恤,3,196.0,3,4,49
6432,315,武汉,线下,Female,25-29,Weekday,T恤,1,99.0,1,1,49
6433,369,广州,线下,Male,35-39,Weekday,T恤,1,99.0,1,1,49
6434,738,深圳,线下,Male,30-34,Weekday,毛衣,1,199.0,1,1,99
6435,70,深圳,线下,Female,20-24,Weekend,短裤,10,608.0,10,17,19
6436,437,重庆,线下,Female,>=60,Weekday,袜子,2,57.0,3,3,9
6437,420,广州,线上,Female,30-34,Weekend,T恤,2,198.0,2,2,49
6438,255,杭州,线下,Female,<20,Weekend,毛衣,1,199.0,1,1,99
6439,360,成都,线下,Female,55-59,Weekday,T恤,1,39.0,1,1,49
6440,611,深圳,线下,Female,35-39,Weekday,运动,1,99.0,1,1,49
6441,449,武汉,线下,Female,35-39,Weekday,T恤,3,137.0,3,3,49
6442,737,深圳,线下,Female,30-34,Weekend,运动,1,59.0,1,1,49
6443,759,重庆,线下,Female,20-24,Weekday,T恤,1,59.0,1,1,49
6444,280,深圳,线下,Male,25-29,Weekend,运动,1,99.0,1,1,49
6445,231,广州,线下,Male,25-29,Weekday,短裤,1,79.0,1,2,19
6446,70,深圳,线下,Female,20-24,Weekend,T恤,2,158.0,2,2,49
6447,255,杭州,线下,Female,50-54,Weekday,配件,1,99.0,1,1,29
6448,616,成都,线下,Female,30-34,Weekend,当季新品,1,76.0,1,1,59
6449,323,武汉,线下,Male,35-39,Weekend,牛仔裤,1,59.0,1,1,69
6450,280,深圳,线下,Male,35-39,Weekend,T恤,1,59.0,1,1,49
6451,369,广州,线下,Female,25-29,Weekend,T恤,2,297.0,2,3,49
6452,399,广州,线下,Male,30-34,Weekend,短裤,2,72.0,2,2,19
6453,46,武汉,线下,Female,20-24,Weekday,配件,18,1651.24,18,24,29
6454,737,深圳,线下,Male,20-24,Weekend,毛衣,1,99.0,1,1,99
6455,442,西安,线下,Female,25-29,Weekday,短裤,1,40.0,1,1,19
6456,135,上海,线下,Female,45-49,Weekend,T恤,2,155.0,2,2,49
6457,248,杭州,线下,Male,35-39,Weekday,T恤,1,79.0,1,1,49
6458,46,武汉,线下,Male,30-34,Weekend,当季新品,1,79.0,1,1,59
6459,336,西安,线下,Female,20-24,Weekday,T恤,1,69.5,1,1,49
6460,207,上海,线上,Female,35-39,Weekday,袜子,1,59.0,1,1,9
6461,207,上海,线上,Male,25-29,Weekend,袜子,1,52.0,1,2,9
6462,325,上海,线下,Female,50-54,Weekday,T恤,1,198.0,1,2,49
6463,21,北京,线下,Female,30-34,Weekend,短裤,1,40.0,1,1,19
6464,479,深圳,线下,Female,35-39,Weekend,T恤,1,99.0,1,1,49
6465,375,广州,线上,Female,35-39,Weekday,配件,2,240.0,2,2,29
6466,229,深圳,线下,Female,45-49,Weekday,袜子,2,85.0,2,4,9
6467,148,深圳,线下,Female,25-29,Weekday,T恤,1,99.0,1,1,49
6468,429,西安,线下,Female,25-29,Weekend,毛衣,2,497.0,2,3,99
6469,280,深圳,线下,Female,25-29,Weekday,牛仔裤,3,137.0,3,3,69
6470,245,杭州,线下,Female,30-34,Weekday,T恤,2,98.0,2,2,49
6471,21,北京,线下,Male,25-29,Weekday,T恤,1,158.0,1,2,49
6472,146,杭州,线下,Male,35-39,Weekend,T恤,2,118.0,2,2,49
6473,758,杭州,线下,Female,30-34,Weekday,袜子,1,79.0,1,1,9
6474,669,重庆,线下,Female,40-44,Weekday,袜子,1,39.0,1,1,9
6475,758,杭州,线下,Female,25-29,Weekday,袜子,1,19.0,1,1,9
6476,32,武汉,线上,Male,20-24,Weekday,袜子,3,107.0,3,4,9
6477,335,上海,线下,Female,45-49,Weekday,T恤,1,77.0,1,1,49
6478,256,武汉,线下,Female,30-34,Weekend,T恤,1,79.0,1,1,49
6479,315,武汉,线下,Male,>=60,Weekend,当季新品,1,79.0,1,1,59
6480,256,武汉,线下,Female,35-39,Weekend,短裤,1,99.0,1,3,19
6481,737,深圳,线下,Female,40-44,Weekend,短裤,1,40.0,1,1,19
6482,91,武汉,线上,Female,25-29,Weekend,当季新品,1,99.0,1,1,59
6483,168,武汉,线下,Female,30-34,Weekend,配件,3,297.0,3,3,29
6484,137,西安,线上,Male,20-24,Weekday,袜子,2,47.0,2,2,9
6485,479,深圳,线下,Female,30-34,Weekend,牛仔裤,1,59.0,1,1,69
6486,208,重庆,线下,Female,30-34,Weekday,运动,1,56.0,1,1,49
6487,420,广州,线上,Male,35-39,Weekend,当季新品,1,79.0,1,1,59
6488,245,杭州,线下,Male,25-29,Weekday,运动,3,171.0,3,5,49
6489,496,上海,线下,Male,35-39,Weekend,牛仔裤,1,39.0,1,1,69
6490,575,杭州,线下,Female,45-49,Weekend,当季新品,1,57.0,1,1,59
6491,229,深圳,线下,Male,20-24,Weekday,当季新品,3,547.0,3,3,59
6492,142,上海,线下,Female,30-34,Weekday,裙子,2,178.0,2,2,59
6493,256,武汉,线下,Female,35-39,Weekday,牛仔裤,2,57.0,2,3,69
6494,605,成都,线下,Male,20-24,Weekend,运动,1,99.0,1,1,49
6495,738,深圳,线下,Female,35-39,Weekend,当季新品,2,154.0,2,2,59
6496,146,杭州,线下,Female,20-24,Weekday,T恤,1,99.0,1,1,49
6497,168,武汉,线下,Male,35-39,Weekday,袜子,1,27.0,1,1,9
6498,759,重庆,线下,Female,20-24,Weekday,T恤,1,79.0,1,1,49
6499,336,西安,线下,Female,25-29,Weekday,短裤,1,40.0,1,1,19
6500,375,广州,线上,Male,30-34,Weekday,T恤,2,158.0,2,2,49
6501,399,广州,线下,Male,25-29,Weekday,毛衣,2,348.0,2,2,99
6502,759,重庆,线下,Female,40-44,Weekday,袜子,1,39.0,1,1,9
6503,32,武汉,线上,Male,20-24,Weekday,短裤,1,40.0,1,1,19
6504,369,广州,线下,Female,35-39,Weekend,T恤,2,117.0,2,3,49
6505,229,深圳,线下,Female,40-44,Weekend,T恤,1,99.0,1,1,49
6506,375,广州,线上,Male,30-34,Weekday,配件,2,297.0,2,3,29
6507,91,武汉,线上,Male,25-29,Weekday,毛衣,3,547.0,3,3,99
6508,420,广州,线上,Female,30-34,Weekday,T恤,1,99.0,1,1,49
6509,32,武汉,线上,Female,30-34,Weekend,当季新品,1,77.0,1,1,59
6510,611,深圳,线下,Female,35-39,Weekday,T恤,1,37.41,1,1,49
6511,245,杭州,线下,Male,30-34,Weekday,T恤,1,79.0,1,1,49
6512,21,北京,线下,Female,20-24,Weekend,当季新品,1,292.0,1,2,59
6513,280,深圳,线下,Female,<20,Weekday,牛仔裤,1,79.0,1,1,69
6514,429,西安,线下,Male,50-54,Weekday,短裤,1,78.0,1,2,19
6515,248,杭州,线下,Female,30-34,Weekday,T恤,2,198.0,2,2,49
6516,738,深圳,线下,Male,<20,Weekend,袜子,1,40.0,1,2,9
6517,649,杭州,线下,Female,20-24,Weekday,短裤,1,39.0,1,1,19
6518,146,杭州,线下,Female,30-34,Weekday,袜子,1,10.0,1,1,9
6519,648,西安,线下,Male,25-29,Weekend,T恤,1,99.0,1,1,49
6520,369,广州,线下,Female,30-34,Weekend,T恤,1,39.0,1,1,49
6521,611,深圳,线下,Female,20-24,Weekend,T恤,1,59.0,1,1,49
6522,91,武汉,线上,Female,20-24,Weekday,T恤,4,396.0,4,4,49
6523,91,武汉,线上,Male,30-34,Weekend,当季新品,1,56.0,1,1,59
6524,399,广州,线下,Male,>=60,Weekend,T恤,1,39.0,1,1,49
6525,245,杭州,线下,Female,45-49,Weekday,当季新品,1,49.0,1,1,59
6526,325,上海,线下,Male,30-34,Weekend,T恤,1,99.0,1,1,49
6527,32,武汉,线上,Female,30-34,Weekend,T恤,2,158.0,2,2,49
6528,52,武汉,线上,Male,45-49,Weekend,运动,1,39.0,1,1,49
6529,658,深圳,线下,Female,25-29,Weekend,当季新品,1,139.0,1,1,59
6530,245,杭州,线下,Female,20-24,Weekend,短裤,1,80.0,1,2,19
6531,449,武汉,线下,Female,35-39,Weekday,T恤,2,98.0,2,2,49
6532,758,杭州,线下,Female,20-24,Weekend,T恤,1,99.0,1,1,49
6533,46,武汉,线下,Female,25-29,Weekday,T恤,3,137.0,3,3,49
6534,496,上海,线下,Male,30-34,Weekday,T恤,1,99.0,1,1,49
6535,19,南京,线下,Male,35-39,Weekday,短裤,1,40.0,1,1,19
6536,32,武汉,线上,Female,25-29,Weekend,T恤,1,99.0,1,1,49
6537,575,杭州,线下,Male,25-29,Weekend,毛衣,2,298.0,2,2,99
6538,399,广州,线下,Female,35-39,Weekend,短裤,1,33.0,1,1,19
6539,738,深圳,线下,Female,25-29,Weekend,T恤,4,275.0,4,4,49
6540,323,武汉,线下,Female,30-34,Weekday,配件,1,79.0,1,1,29
6541,480,重庆,线下,Female,30-34,Weekend,T恤,1,99.0,1,1,49
6542,325,上海,线下,Male,30-34,Weekend,当季新品,1,112.0,1,2,59
6543,658,深圳,线下,Male,35-39,Weekend,T恤,1,99.0,1,1,49
6544,248,杭州,线下,Female,25-29,Weekday,牛仔裤,1,39.0,1,1,69
6545,479,深圳,线下,Female,40-44,Weekend,牛仔裤,2,398.0,2,2,69
6546,437,重庆,线下,Female,35-39,Weekday,牛仔裤,5,937.0,5,5,69
6547,248,杭州,线下,Male,35-39,Weekend,T恤,1,59.0,1,1,49
6548,146,杭州,线下,Female,30-34,Weekday,T恤,1,39.0,1,1,49
6549,399,广州,线下,Male,25-29,Weekend,当季新品,1,57.0,1,1,59
6550,658,深圳,线下,Male,35-39,Weekend,T恤,1,79.0,1,1,49
6551,146,杭州,线下,Female,35-39,Weekend,袜子,1,19.0,1,1,9
6552,758,杭州,线下,Female,20-24,Weekday,T恤,4,395.0,4,5,49
6553,796,深圳,线下,Male,20-24,Weekday,毛衣,1,149.0,1,1,99
6554,649,杭州,线下,Female,20-24,Weekend,T恤,1,79.0,1,1,49
6555,312,杭州,线下,Male,40-44,Weekday,当季新品,1,57.0,1,1,59
6556,280,深圳,线下,Female,25-29,Weekend,T恤,1,39.0,1,1,49
6557,280,深圳,线下,Female,35-39,Weekday,T恤,1,157.0,2,2,49
6558,479,深圳,线下,Female,25-29,Weekday,T恤,10,586.0,10,14,49
6559,52,武汉,线上,Male,20-24,Weekend,短裤,1,33.0,1,1,19
6560,20,深圳,线下,Female,25-29,Weekday,T恤,2,98.0,2,2,49
6561,429,西安,线下,Female,<20,Weekend,牛仔裤,1,59.0,1,1,69
6562,142,上海,线下,Female,35-39,Weekend,当季新品,2,198.0,2,2,59
6563,70,深圳,线下,Female,40-44,Weekday,配件,1,99.0,1,1,29
6564,207,上海,线上,Female,20-24,Weekday,T恤,2,138.0,2,2,49
6565,442,西安,线下,Female,35-39,Weekday,袜子,1,79.0,1,3,9
6566,208,重庆,线下,Female,40-44,Weekend,T恤,1,249.0,1,1,49
6567,658,深圳,线下,Male,20-24,Weekend,袜子,1,19.0,1,1,9
6568,168,武汉,线下,Female,55-59,Weekday,当季新品,1,79.0,1,1,59
6569,245,杭州,线下,Male,20-24,Weekday,T恤,1,99.0,1,1,49
6570,255,杭州,线下,Female,50-54,Weekday,T恤,1,79.0,1,1,49
6571,496,上海,线下,Female,30-34,Weekend,T恤,1,79.0,1,1,49
6572,520,杭州,线下,Male,25-29,Weekday,T恤,1,79.0,1,1,49
6573,479,深圳,线下,Female,25-29,Weekend,毛衣,1,149.0,1,1,99
6574,669,重庆,线下,Female,25-29,Weekend,配件,1,99.0,1,1,29
6575,312,杭州,线下,Male,20-24,Weekday,当季新品,1,79.0,1,1,59
6576,231,广州,线下,Female,40-44,Weekday,牛仔裤,3,493.0,3,3,69
6577,248,杭州,线下,Male,20-24,Weekday,裙子,1,99.0,1,1,59
6578,802,西安,线下,Female,35-39,Weekend,T恤,2,138.0,2,2,49
6579,479,深圳,线下,Male,35-39,Weekend,当季新品,1,194.0,1,1,59
6580,399,广州,线下,Female,20-24,Weekday,裙子,1,149.0,1,1,59
6581,738,深圳,线下,Male,20-24,Weekday,当季新品,1,79.0,1,1,59
6582,375,广州,线上,Female,30-34,Weekday,T恤,1,59.0,1,1,49
6583,611,深圳,线下,Female,25-29,Weekday,T恤,1,79.0,1,1,49
6584,658,深圳,线下,Female,25-29,Weekend,T恤,1,79.0,1,1,49
6585,802,西安,线下,Male,25-29,Weekend,牛仔裤,1,59.0,1,1,69
6586,21,北京,线下,Female,25-29,Weekend,T恤,1,79.0,1,1,49
6587,168,武汉,线下,Male,30-34,Weekday,袜子,1,54.0,1,2,9
6588,335,上海,线下,Male,45-49,Weekend,运动,1,33.0,1,1,49
6589,19,南京,线下,Male,35-39,Weekday,当季新品,1,55.0,1,1,59
6590,375,广州,线上,Male,35-39,Weekend,T恤,2,158.0,2,2,49
6591,21,北京,线下,Female,45-49,Weekend,T恤,1,59.0,1,1,49
6592,50,武汉,线上,Male,25-29,Weekend,T恤,3,257.0,3,3,49
6593,323,武汉,线下,Male,<20,Weekday,T恤,1,99.0,1,1,49
6594,146,杭州,线下,Male,<20,Weekday,T恤,1,79.0,1,1,49
6595,20,深圳,线下,Female,25-29,Weekday,当季新品,5,5947.0,5,30,59
6596,315,武汉,线下,Female,25-29,Weekday,当季新品,1,99.0,1,1,59
6597,32,武汉,线上,Female,30-34,Weekday,袜子,2,106.0,2,4,9
6598,21,北京,线下,Female,30-34,Weekday,袜子,1,38.0,1,2,9
6599,758,杭州,线下,Male,40-44,Weekday,T恤,1,79.0,1,1,49
6600,831,杭州,线下,Female,30-34,Weekend,当季新品,1,79.0,1,1,59
